Anatomy OBO ID	Anatomy Name	Anatomy Synonym	
ZFA:0001497	simple cuboidal epithelium	simple cuboidal epithelia
ZFA:0001492	simple organ	simple organs
ZFA:0001498	simple squamous epithelium	simple squamous epithelia
ZFA:0005243	single ciliated epithelial cell	single-ciliated epithelial cell
ZFA:0009013	single fate stem cell	single fate stem cells
ZFA:0000680	sinoatrial valve	sinoatrial valves
ZFA:0000154	sinus venosus	inflow tract
ZFA:0009115	skeletal muscle cell	skeletal muscle fiber
ZFA:0009115	skeletal muscle cell	striated muscle cell
ZFA:0009236	skeletal muscle myoblast	skeletal muscle myoblasts
ZFA:0009272	skeletal muscle satellite cell	skeletal muscle satellite cells
ZFA:0009116	slow muscle cell	slow muscle fiber
ZFA:0009116	slow muscle cell	red muscle cell
ZFA:0000963	slow muscle cell somite 1	slow muscle cells somite 1
ZFA:0001047	slow muscle cell somite 10	slow muscle cells somite 10
ZFA:0000840	slow muscle cell somite 11	slow muscle cells somite 11
ZFA:0000964	slow muscle cell somite 12	slow muscle cells somite 12
ZFA:0001048	slow muscle cell somite 13	slow muscle cells somite 13
ZFA:0000841	slow muscle cell somite 14	slow muscle cells somite 14
ZFA:0000965	slow muscle cell somite 15	slow muscle cells somite 15
ZFA:0001049	slow muscle cell somite 16	slow muscle cells somite 16
ZFA:0000842	slow muscle cell somite 17	slow muscle cells somite 17
ZFA:0000966	slow muscle cell somite 18	slow muscle cells somite 18
ZFA:0001050	slow muscle cell somite 19	slow muscle cells somite 19
ZFA:0000843	slow muscle cell somite 2	slow muscle cells somite 2
ZFA:0000967	slow muscle cell somite 20	slow muscle cells somite 20
ZFA:0000719	slow muscle cell somite 21	slow muscle cells somite 21
ZFA:0000844	slow muscle cell somite 22	slow muscle cells somite 22
ZFA:0000969	slow muscle cell somite 23	slow muscle cells somite 23
ZFA:0000720	slow muscle cell somite 24	slow muscle cells somite 24
ZFA:0000845	slow muscle cell somite 25	slow muscle cells somite 25
ZFA:0000970	slow muscle cell somite 26	slow muscle cells somite 26
ZFA:0000721	slow muscle cell somite 27	slow muscle cells somite 27
ZFA:0000846	slow muscle cell somite 28	slow muscle cells somite 28
ZFA:0000971	slow muscle cell somite 29	slow muscle cells somite 29
ZFA:0000722	slow muscle cell somite 3	slow muscle cells somite 3
ZFA:0000847	slow muscle cell somite 30	slow muscle cells somite 30
ZFA:0000972	slow muscle cell somite 4	slow muscle cells somite 4
ZFA:0000723	slow muscle cell somite 5	slow muscle cells somite 5
ZFA:0000848	slow muscle cell somite 6	slow muscle cells somite 6
ZFA:0000973	slow muscle cell somite 7	slow muscle cells somite 7
ZFA:0000724	slow muscle cell somite 8	slow muscle cells somite 8
ZFA:0000850	slow muscle cell somite 9	slow muscle cells somite 9
ZFA:0009368	slow muscle myoblast	slow muscle myoblasts
ZFA:0009118	smooth muscle cell	non-striated muscle cell
ZFA:0009235	smooth muscle myoblast	satellite cell
ZFA:0001491	solid compound organ	solid compound organs
ZFA:0001679	solid lens vesicle	lens vesicle
ZFA:0001679	solid lens vesicle	immature lens
ZFA:0001679	solid lens vesicle	lens mass
ZFA:0001679	solid lens vesicle	presumptive lens
ZFA:0009307	somatic stem cell	somatic stem cells
ZFA:0009105	somatostatin secreting cell	somatostatin secreting cells
ZFA:0009155	somatotropin secreting cell	growth hormone secreting cell
ZFA:0009155	somatotropin secreting cell	somatotrope
ZFA:0009155	somatotropin secreting cell	somatotropic cell
ZFA:0009155	somatotropin secreting cell	somatrophic cell
ZFA:0009155	somatotropin secreting cell	somatotroph
ZFA:0009155	somatotropin secreting cell	somatotrophin secreting cell
ZFA:0000155	somite	somitic mesoderm
ZFA:0001462	somite border	somite border cell
ZFA:0001462	somite border	somite boundary
ZFA:0000859	specialized hemal arch and spine	hemal arch (preural)
ZFA:0000859	specialized hemal arch and spine	specialized haemal arch and spine
ZFA:0000859	specialized hemal arch and spine	specialized hemal arches and spines
ZFA:0000859	specialized hemal arch and spine	ha(pu)
ZFA:0009006	sperm	spermatozoon
ZFA:0009006	sperm	spermatozoid
ZFA:0009006	sperm	sperm cell
ZFA:0009005	spermatocyte	spermatocytes
ZFA:0009007	spermatogonium	spermatogonia
ZFA:0001268	sperm duct	sperm ducts
ZFA:0001268	sperm duct	efferent tubule
ZFA:0001268	sperm duct	efferent duct
ZFA:0000587	sphenotic	autosphenotic
ZFA:0009311	spinal accessory motor neuron	SACMN
ZFA:0000682	spinal artery	spinal arteries
ZFA:0000075	spinal cord	medulla spinalis
ZFA:0000075	spinal cord	spinal cord structure
ZFA:0000778	spinal cord interneuron	interneurons spinal cord
ZFA:0001332	spinal neuromere	spinal neuromeres
ZFA:0001332	spinal neuromere	spinal cord segment
ZFA:0005795	spinous layer of breeding tubercle	spinous keratinocyte layer
ZFA:0001216	splanchnocranium	pharyngeal skeleton
ZFA:0001216	splanchnocranium	pharyngeal arch skeleton
ZFA:0009039	squamous epithelial cell	squamous epithelial cells
ZFA:0005589	s-shaped body	stage II nephron
ZFA:0000588	statoacoustic (VIII) ganglion	statoacoustic ganglia
ZFA:0000588	statoacoustic (VIII) ganglion	octaval ganglion
ZFA:0000588	statoacoustic (VIII) ganglion	auditory ganglion
ZFA:0000588	statoacoustic (VIII) ganglion	gVIII
ZFA:0000588	statoacoustic (VIII) ganglion	sag
ZFA:0001638	statoacoustic (VIII) nucleus	vestibulocochlear nucleus
ZFA:0001638	statoacoustic (VIII) nucleus	octaval nucleus
ZFA:0001638	statoacoustic (VIII) nucleus	cochlear nucleus
ZFA:0009072	stellate cell	stellate cells
ZFA:0009297	stellate interneuron	stellate interneurons
ZFA:0001651	sternohyoid	hypobranchial muscle
ZFA:0001651	sternohyoid	sternohyoideus
ZFA:0001651	sternohyoid	sternohyoids
ZFA:0000283	sternohyoid	sternohyoids
ZFA:0009106	steroid hormone secreting cell	steroid hormone secreting cells
ZFA:0001290	stomodeum	oral ectoderm
ZFA:0009145	stratified cuboidal epithelial cell	stratified cuboidal epithelial cells
ZFA:0009042	stratified epithelial cell	stratified epithelial cells
ZFA:0009180	stratified epithelial stem cell	stratified epithelial stem cells
ZFA:0009371	stratified keratinized epithelial stem cell	stratified keratinized epithelial stem cells
ZFA:0009144	stratified squamous epithelial cell	stratified squamous epithelial cells
ZFA:0001351	stratum album centrale	strata album centrales
ZFA:0001347	stratum fibrosum et griseum superficiale	strata fibrosum et griseum superficiales
ZFA:0001347	stratum fibrosum et griseum superficiale	SFGS
ZFA:0001348	stratum marginale	strata marginale
ZFA:0001348	stratum marginale	stratum fibrosum marginale
ZFA:0001349	stratum opticum	strata opticum
ZFA:0001352	stratum periventriculare	strata periventriculare
ZFA:0001352	stratum periventriculare	SVP
ZFA:0009370	stretch receptor cell	stretch receptor cells
ZFA:0009226	stromal cell	stromal cells
ZFA:0000683	subcommissural organ	SCO
ZFA:0005035	subintestinal vein	SIV
ZFA:0005035	subintestinal vein	vitelline vein
ZFA:0000284	subopercle	subopercles
ZFA:0009230	substance P secreting cell	substance P secreting cells
ZFA:0000685	superficial abductor	superficial abductors
ZFA:0000685	superficial abductor	abductor superficialis
ZFA:0000285	superficial adductor	adductor superficialis
ZFA:0000285	superficial adductor	superficial adductors
ZFA:0001484	superficial blastomere	superficial blastomeres
ZFA:0000686	superficial grey and white zone	superficial grey and white zones
ZFA:0000686	superficial grey and white zone	superficial gray and white zone
ZFA:0000286	superficial lateralis	lateral superficial muscle
ZFA:0000286	superficial lateralis	lateralis superficialis
ZFA:0000439	superficial pelvic abductor	abductor superficialis pelvicus
ZFA:0000439	superficial pelvic abductor	superficial pelvic abductors
ZFA:0000592	superficial pelvic adductor	superficial pelvic adductors
ZFA:0000592	superficial pelvic adductor	adductor superficialis pelvicus
ZFA:0000287	superior caudal dorsal flexor	superior dorsal flexor
ZFA:0000287	superior caudal dorsal flexor	CDS
ZFA:0000287	superior caudal dorsal flexor	flexor caudalis dorsalis superioris
ZFA:0000455	superior caudal ventral flexor	CVS
ZFA:0000455	superior caudal ventral flexor	flexor caudalis ventralis superioris
ZFA:0000455	superior caudal ventral flexor	ventral flexor
ZFA:0001572	superior cervical ganglion	SCG
ZFA:0001572	superior cervical ganglion	superior sympathetic cervical ganglion
ZFA:0005901	superior ocular sulcus	dorsal ocular sulcus
ZFA:0000440	superior raphe nucleus	dorsal raphe nucleus
ZFA:0000440	superior raphe nucleus	anterior raphe nucleus
ZFA:0000594	supracleithrum	supracleithra
ZFA:0005639	supracleithrum-vertebral ligament	Baudelot's ligament
ZFA:0000689	supracommissural nucleus of ventral telencephalon	supracommissural nucleus of V
ZFA:0000689	supracommissural nucleus of ventral telencephalon	area ventralis telencephali, nucleus supracommissuralis
ZFA:0001335	supradorsal	supradorsals
ZFA:0001403	supraethmoid	supra-ethmoid
ZFA:0005036	supraintestinal artery	SIA
ZFA:0005747	supraintestinal lymphatic vessel	SIL
ZFA:0005038	supraintestinal vein	<new synonym>
ZFA:0005038	supraintestinal vein	supraintestinal veins
ZFA:0000442	supraneural	sn
ZFA:0001191	supraneural 2	sn2
ZFA:0001191	supraneural 2	small supraneural
ZFA:0001192	supraneural 3	sn3
ZFA:0001192	supraneural 3	large supraneural
ZFA:0001165	supraneural 5	sn5
ZFA:0001164	supraneural 6	sn6
ZFA:0005609	supraoccipital-parietal joint	lamdoid suture
ZFA:0001657	supraoptic tract	SOT
ZFA:0000691	supraorbital bone	supraorbital bones
ZFA:0000443	supraorbital lateral line	supraorbital line
ZFA:0000443	supraorbital lateral line	supraorbital lateral lines
ZFA:0001026	supraorbital lateral line neuromast	neuromast supraorbital
ZFA:0001026	supraorbital lateral line neuromast	neuromasts supraorbital
ZFA:0000292	surface structure	surface structures
ZFA:0000444	suspensorium	hyopalatine
ZFA:0000444	suspensorium	suspensoria
ZFA:0009302	sustentacular cell	sustentacular cells
ZFA:0000076	swim bladder	gas bladder
ZFA:0005089	swim bladder artery	SBA
ZFA:0001556	sympathetic chain ganglion	paravertebral ganglion
ZFA:0000692	symplectic	symplectics
ZFA:0009131	synovial cell	synovial cells
ZFA:0005153	synovial joint	diarthrodial joints
ZFA:0005153	synovial joint	diarthroses
ZFA:0001505	taenia marginalis anterior	orbital cartilage
ZFA:0001505	taenia marginalis anterior	taeniae marginales anterior
ZFA:0001515	taenia marginalis posterior	taeniae marginales posterior
ZFA:0001515	taenia marginalis posterior	orbital cartilage
ZFA:0000077	tail bud	tailbud
ZFA:0000077	tail bud	tail bud mesenchyme
ZFA:0005916	tapetum lucidum	tapetum cellulosum
ZFA:0001074	taste bud	taste buds
ZFA:0009126	taste receptor cell	taste receptor cells
ZFA:0009046	T cell	immature T lymphocyte
ZFA:0009046	T cell	T-cell
ZFA:0009046	T cell	immature T-cell
ZFA:0009046	T cell	immature T cell
ZFA:0009046	T cell	T lymphocyte
ZFA:0009046	T cell	mature T-lymphocyte
ZFA:0009046	T cell	T-lymphocyte
ZFA:0009046	T cell	mature T-cell
ZFA:0009046	T cell	mature T lymphocyte
ZFA:0009046	T cell	mature T cell
ZFA:0009046	T cell	immature T-lymphocyte
ZFA:0005907	tectal neuropile	synaptic neuropil
ZFA:0005907	tectal neuropile	tectial lamina
ZFA:0000159	tectal ventricle	cerebral aqueduct
ZFA:0000159	tectal ventricle	mesencephalic vesicle
ZFA:0000159	tectal ventricle	mesencephalic ventricle
ZFA:0000159	tectal ventricle	medial tectal ventricle
ZFA:0000159	tectal ventricle	ventriculus mesencephali
ZFA:0000159	tectal ventricle	midbrain ventricle
ZFA:0000160	tegmentum	mesencephalic tegmentum
ZFA:0000160	tegmentum	midbrain tegmentum
ZFA:0000447	tela chorioidea	tela choroidea
ZFA:0005158	tela chorioidea fourth ventricle	tela choroidea fourth ventricle
ZFA:0005157	tela chorioidea tectal ventricle	tela choroidea tectal ventricle
ZFA:0005160	tela chorioidea telencephalic ventricle	tela choroidea telencephalic ventricle
ZFA:0005159	tela chorioidea third ventricle	tela choroidea third ventricle
ZFA:0000696	telencephalic ventricle	ventriculi telencephali
ZFA:0000696	telencephalic ventricle	lateral ventricle
ZFA:0000696	telencephalic ventricle	telencephalic vesicle
ZFA:0000597	telencephalic white matter	telencephalic tract/commissure
ZFA:0009189	tendon cell	muscle attachment cell
ZFA:0001356	terminal nerve	nervus terminalis
ZFA:0009298	terminal Schwann cell	terminal Schwann cells
ZFA:0000598	testis	testes
ZFA:0009107	testosterone secreting cell	testosterone secreting cells
ZFA:0007010	thalamic eminence	eminentia thalami
ZFA:0001215	thalamus	thalami
ZFA:0009229	theca cell	theca cells
ZFA:0001113	thecal cell layer	thecal cell layers
ZFA:0009123	thermoreceptor cell	thermoreceptor cells
ZFA:0000161	third ventricle	diencephalic vesicle
ZFA:0000161	third ventricle	diencephalic ventricle
ZFA:0000161	third ventricle	ventriculus diencephali
ZFA:0000161	third ventricle	3rd ventricle
ZFA:0009351	thromboblast	thromboblasts
ZFA:0009323	thrombocyte	thrombocytes
ZFA:0001077	thymus primordium	thymic rudiment
ZFA:0001072	thyroid follicle	thyroid follicles
ZFA:0009210	thyroid hormone secreting cell	thyroid hormone secreting cells
ZFA:0001081	thyroid primordium	thyroid primordia
ZFA:0009218	thyroid stimulating hormone secreting cell	beta-basophil
ZFA:0009218	thyroid stimulating hormone secreting cell	thyrotrope
ZFA:0009218	thyroid stimulating hormone secreting cell	thyrotroph
ZFA:0005815	T interneuron	t-interneuron
ZFA:0005815	T interneuron	T shaped reticular neuron
ZFA:0005815	T interneuron	T-interneuron
ZFA:0005815	T interneuron	cranial relay neuron
ZFA:0001153	tooth placode	dental primordium
ZFA:0001153	tooth placode	tooth germ
ZFA:0001642	tooth row	tooth rows
ZFA:0000294	torus lateralis	lateral torus
ZFA:0000449	torus longitudinalis	tori longitudinalis
ZFA:0000449	torus longitudinalis	longitudinal torus
ZFA:0000599	torus semicircularis	semicircular torus
ZFA:0009024	totipotent stem cell	totipotent stem cells
ZFA:0001508	trabecula communis	trabecular bar
ZFA:0001507	trabecula cranii	trabeculae cranii
ZFA:0005059	trabecular layer	trabecula
ZFA:0005452	tract of the caudal commissure	TPC
ZFA:0005452	tract of the caudal commissure	tract of the posterior commissure
ZFA:0005875	tract of the commissure of the caudal tuberculum	tract of the commissure of the posterior tuberculum
ZFA:0005875	tract of the commissure of the caudal tuberculum	TCPT
ZFA:0001366	tract of the postoptic commissure	TPOC
ZFA:0005248	trans-choroid plexus branch	TCB
ZFA:0009148	transitional epithelial cell	transitional epithelial cells
ZFA:0009345	transitional stage B cell	transitional stage B lymphocyte
ZFA:0009345	transitional stage B cell	T3 B cell
ZFA:0009345	transitional stage B cell	T1 B cell
ZFA:0009345	transitional stage B cell	transitional stage B-cell
ZFA:0009345	transitional stage B cell	transitional stage B-lymphocyte
ZFA:0009345	transitional stage B cell	T2 B cell
ZFA:0005895	trigeminal-facial chamber	trigeminofacialis chamber
ZFA:0000295	trigeminal ganglion	fifth ganglion
ZFA:0000295	trigeminal ganglion	5th ganglion
ZFA:0000295	trigeminal ganglion	gV
ZFA:0000295	trigeminal ganglion	trigeminal ganglia
ZFA:0001365	trigeminal motor nucleus	motor nucleus V
ZFA:0001365	trigeminal motor nucleus	nV
ZFA:0000162	trigeminal placode	trigeminal placodes
ZFA:0000450	trochlear motor nucleus	motor nucleus IV
ZFA:0000450	trochlear motor nucleus	nIV
ZFA:0001573	trunk ganglion	trunk ganglia
ZFA:0000473	trunk musculature	body musculature
ZFA:0009004	trunk neural crest cell	trunk neural crest cells
ZFA:0005235	UCoD	unipolar commissural descending interneuron
ZFA:0001448	ultimobranchial body	ultimobranchial bodies
ZFA:0001570	unfertilized egg	activated oocyte
ZFA:0001495	unilaminar epithelium	unilaminar epithelia
ZFA:0009058	unipolar neuron	unipolar neurons
ZFA:0005847	upper left intestinal lymph vessel	UL-IL
ZFA:0000451	upper oral valve	maxillary valve
ZFA:0000451	upper oral valve	upper semilunar valve
ZFA:0000451	upper oral valve	upper internal lip
ZFA:0000451	upper oral valve	buccal valve
ZFA:0000451	upper oral valve	breathing valve
ZFA:0005841	upper right intestinal lymph vessel	UR-IL
ZFA:0001118	urogenital papilla	urogenital papillae
ZFA:0001118	urogenital papilla	genital papilla
ZFA:0001118	urogenital papilla	anal papilla
ZFA:0001118	urogenital papilla	UGP
ZFA:0001118	urogenital papilla	anal papillae
ZFA:0000602	uroneural	uroneurals
ZFA:0000158	urostyle	ultimate vertebra
ZFA:0000158	urostyle	compound centrum
ZFA:0000158	urostyle	last vertebra
ZFA:0009308	urothelial cell	urothelial cells
ZFA:0000700	utricle	utriculus
ZFA:0009221	UV sensitive photoreceptor cell	UV sensitive photoreceptor cells
ZFA:0007067	vagal ganglion	gX
ZFA:0001302	vagal ganglion 1	nodose ganglion 1
ZFA:0001302	vagal ganglion 1	gX1
ZFA:0001303	vagal ganglion 2	nodose ganglion 2
ZFA:0001303	vagal ganglion 2	gX2
ZFA:0001304	vagal ganglion 3	gX3
ZFA:0001304	vagal ganglion 3	nodose ganglion 3
ZFA:0001305	vagal ganglion 4	nodose ganglion 4
ZFA:0001305	vagal ganglion 4	gX4
ZFA:0000297	vagal lobe	LX
ZFA:0000818	vagal neural crest	post-otic neural crest
ZFA:0007011	vagal root	rX
ZFA:0007011	vagal root	vagus root
ZFA:0000603	valvula cerebelli	valvula
ZFA:0000603	valvula cerebelli	valvula cerebellum
ZFA:0005181	VaP motor neuron	variable primary motoneuron
ZFA:0009181	vascular associated smooth muscle cell	vascular associated smooth muscle cells
ZFA:0001639	vascular endothelium	endothelia
ZFA:0009395	vascular lymphangioblast	parachordal lymphangioblast
ZFA:0005559	vascular sprouts	angiogenic sprout
ZFA:0000082	vein	venous system
ZFA:0005177	VeLD	V2b interneuron
ZFA:0005177	VeLD	ventral longitudinal interneuron
ZFA:0000298	vent	cloacal opening
ZFA:0000298	vent	cloacal vent
ZFA:0000078	ventral actinotrichium	ventral actinotrichia
ZFA:0001313	ventral anterior lateral line ganglion	anteroventral lateral line ganglion
ZFA:0001481	ventral anterior lateral line nerve	ventral anterior lateral line nerves
ZFA:0001481	ventral anterior lateral line nerve	anteroventral lateral line nerve
ZFA:0000701	ventral arrector	arrector ventralis
ZFA:0000701	ventral arrector	ventral arrectors
ZFA:0005820	ventral caudal adductor	adductor caudalis ventralis
ZFA:0007121	ventral cerebrospinal fluid contacting neuron	KA 2
ZFA:0007121	ventral cerebrospinal fluid contacting neuron	ventral CSF-cN
ZFA:0007121	ventral cerebrospinal fluid contacting neuron	ventral CSF-cNs
ZFA:0000299	ventral entopeduncular nucleus of ventral telencephalon	ventral entopeduncular nucleus V
ZFA:0000299	ventral entopeduncular nucleus of ventral telencephalon	nucleus entopeduncularis, pars ventralis
ZFA:0000299	ventral entopeduncular nucleus of ventral telencephalon	entopeduncular nucleus, ventral part
ZFA:0000299	ventral entopeduncular nucleus of ventral telencephalon	endopeduncular nucleus, ventral part
ZFA:0000299	ventral entopeduncular nucleus of ventral telencephalon	ENv
ZFA:0001069	ventral fin fold	ventral fin
ZFA:0001069	ventral fin fold	tail fin fold
ZFA:0001069	ventral fin fold	anal fin fold
ZFA:0000605	ventral funiculus	ventral funiculi
ZFA:0000702	ventral horn spinal cord	ventral horns spinal cord
ZFA:0001402	ventral hyoid arch	ventral visceral arch 2
ZFA:0000300	ventral hypohyal bone	lower hypohyal
ZFA:0000300	ventral hypohyal bone	ventrohyal
ZFA:0005821	ventral interfilamental caudal muscle	interfilamenti caudalis ventralis
ZFA:0005821	ventral interfilamental caudal muscle	ICV
ZFA:0007008	ventral intermandibularis anterior	ventral intermandibulari anterior
ZFA:0007008	ventral intermandibularis anterior	intermandibularis anterior
ZFA:0007048	ventral intermandibularis posterior	ventral intermandibulari posterior
ZFA:0007048	ventral intermandibularis posterior	intermandibularis posterior
ZFA:0005174	ventral liver lobe	third lobe
ZFA:0005174	ventral liver lobe	3rd lobe
ZFA:0001273	ventral mandibular arch	mandibular series
ZFA:0001273	ventral mandibular arch	lower jaw
ZFA:0001273	ventral mandibular arch	mandible
ZFA:0000456	ventral nucleus of ventral telencephalon	area ventralis telencephali, nucleus ventralis
ZFA:0000456	ventral nucleus of ventral telencephalon	ventral division of ventral telencephalic area
ZFA:0000456	ventral nucleus of ventral telencephalon	ventral nucleus of V
ZFA:0000606	ventral oblique branchial muscle	ventral oblique branchial muscles
ZFA:0000861	ventral oblique extraocular muscle	inferior oblique muscle
ZFA:0000861	ventral oblique extraocular muscle	ventral oblique extraocular muscles
ZFA:0000704	ventral pelvic arrector	ventral pelvic arrectors
ZFA:0005672	ventral posterior glomerulus	VPG
ZFA:0000457	ventral rectus	inferior rectus
ZFA:0000457	ventral rectus	ventral recti
ZFA:0000705	ventral root	ventral roots
ZFA:0005665	ventral spinal nerve	ventral nerve
ZFA:0000305	ventral sulcus	hypothalamic sulcus
ZFA:0000304	ventral telencephalon	area ventralis telencephali
ZFA:0000304	ventral telencephalon	subpallium
ZFA:0000458	ventral thalamus	prethalamus
ZFA:0001137	ventral tooth row	ventral tooth rows
ZFA:0000608	ventral transverse	transversus ventralis
ZFA:0005028	ventral wall of dorsal aorta	aorta gonad mesonephros region
ZFA:0005028	ventral wall of dorsal aorta	dorsal aorta - posterior cardinal vein joint
ZFA:0005028	ventral wall of dorsal aorta	DP joint
ZFA:0005028	ventral wall of dorsal aorta	DA-PCV joint
ZFA:0005028	ventral wall of dorsal aorta	DA roof
ZFA:0005028	ventral wall of dorsal aorta	AGM
ZFA:0001083	ventricular zone	ventricular zones
ZFA:0001375	ventriculo bulbo valve	bulboventricular valve
ZFA:0005680	ventroanterior zone of olfactory bulb	vaGx
ZFA:0007003	ventro-caudal cluster	ventral caudal cluster
ZFA:0007003	ventro-caudal cluster	vcc
ZFA:0007003	ventro-caudal cluster	ventrocaudal cluster
ZFA:0000708	ventrolateral optic tract	ventrolateral optic tracts
ZFA:0007002	ventro-rostral cluster	ventral rostral cluster
ZFA:0007002	ventro-rostral cluster	ventrorostral cluster
ZFA:0007002	ventro-rostral cluster	vrc
ZFA:0001189	vertebra	vertebrae
ZFA:0001167	vertebra 1	cervical vertebra 1
ZFA:0001168	vertebra 2	cervical vertebra 2
ZFA:0005033	vertebral artery	vertebral arteries
ZFA:0007118	vertebral body end plate	vertebral body endplate
ZFA:0000610	vertical myoseptum	transverse myoseptum
ZFA:0005866	vestibulospinal neuron	V
ZFA:0000709	vestibulo-spinal tract	vestibulo-spinal tracts
ZFA:0005327	vH ionocyte	VH-MRC
ZFA:0005327	vH ionocyte	HR cell
ZFA:0005759	visceral fat	visceral fat deposit
ZFA:0005132	visceral peritoneum	tunica serosa
ZFA:0005732	visceromotor neuron	general visceral motor neuron
ZFA:0000710	viscerosensory commissural nucleus of Cajal	nucleus commissuralis Cajal
ZFA:0000710	viscerosensory commissural nucleus of Cajal	commissural nucleus of Cajal
ZFA:0009219	visible light photoreceptor cell	visible light photoreceptor cells
ZFA:0009171	visual pigment cell (sensu Vertebrata)	visual pigment cells (sensu Vertebrata)
ZFA:0005561	vitreous	vitreous humor
ZFA:0005561	vitreous	vitreous body
ZFA:0005691	vmG1	ventromedial glomerulus 1
ZFA:0005691	vmG1	ventral triplet glomerulus 1
ZFA:0005692	vmG2	ventral triplet glomerulus 2
ZFA:0005692	vmG2	ventromedial glomerulus 2
ZFA:0005693	vmG3	ventromedial glomerulus 3
ZFA:0005693	vmG3	ventral triplet glomerulus 3
ZFA:0005694	vmG4	ventromedial glomerulus 4
ZFA:0005695	vmG5	ventromedial glomerulus 5
ZFA:0005696	vmG6	ventromedial glomerulus 6
ZFA:0005697	vmG7	ventromedial glomerulus 7
ZFA:0005698	vmGx	ventromedial glomerular group x
ZFA:0005699	vmGy	ventromedial glomerular group y
ZFA:0005700	vpG1	ventroposterior glomerulus 1
ZFA:0005701	vpG2	ventroposterior glomerulus 2
ZFA:0000461	Weberian ossicle	Weberian ossicles
ZFA:0001190	Weberian vertebra	Weberian vertebrae
ZFA:0001682	white matter	CNS white matter
ZFA:0001682	white matter	white mater
ZFA:0001682	white matter	CNS tract/commissure
ZFA:0001094	whole organism	multi-cellular organism
ZFA:0000084	yolk	yolk cell
ZFA:0000088	yolk syncytial layer	YSL
ZFA:0000088	yolk syncytial layer	periblast
ZFA:0000088	yolk syncytial layer	yolk sac
ZFA:0001344	zona limitans intrathalamica	zli
ZFA:0001111	zona radiata	vitelline envelope
ZFA:0001451	zone of polarizing activity pectoral fin bud	ZPA
ZFA:0001452	zone of polarizing activity pelvic fin bud	ZPA
ZFA:0005573	zonule	zonules
